PP,Demand,Wind
0.8637691680984841,6.364336,7.974265283045456
0.7289393673679267,6.579559,8.481742781472668
1.382865467533239e-10,6.689856,9.698398021429643
0.322817803509428,6.6715395,9.203849814464977
0.6919362882544542,6.5974115,8.561267847412541
0.6829079589417203,6.691101,8.710179631451549
0.5031221914206184,6.700236,8.984061280971353
2.587764756941506e-10,6.700472,10.566342776717306
2.5367380636493947e-10,6.691822,12.78753092742534
2.5124364896404477e-10,6.5753945,15.851200423288082
2.5256496885517507e-10,6.4164665,13.60102949191365
2.511344846618033e-10,6.419764,16.059138877253353
2.544990192007327e-10,6.3505495,12.01822271306767
2.628228245405777e-10,6.217512,9.495928279013965
2.584174393286597e-10,5.9549445,9.844382216209095
0.49881841851872594,5.672855,7.500888825733631
0.22507858052943452,5.4018185,7.5048079008572826
2.648940970561885e-10,5.2503655,8.099026184931857
2.630608382433493e-10,5.1360755,8.125938458612517
0.5363120492807666,5.0757245,6.580863430538598
2.484854572028687,5.060735,3.7342976640288956
3.77526145169952,5.226395,2.1037329843498336
2.950917937499713,5.5501505,3.7681516505944925
3.1844633522902543,5.9015225,3.938966855011328
2.578963156158786e-10,5.3572225,9.675408949194038
2.6443891963388295e-10,5.5524565,8.241112389374493
1.1380289593695947,5.687623,6.595623854642252
1.7256945950931808,5.7021955,5.7648009893636
1.6047969326104772,5.6853195,5.915602962528104
0.6621947635441405,5.723161,7.336968823642543
2.632613486351628e-10,5.7502625,8.871949486168624
2.5339039707311106e-10,5.7670935,12.482446798690459
2.520110356193217e-10,5.7817175,13.761238333006453
2.52921194287023e-10,5.796116,12.874767205563277
2.509048410626932e-10,5.892611,16.520957078981287
2.510914650392081e-10,6.023255,15.652488614797138
2.5342729966109753e-10,6.0717545,12.633820994842416
2.572758593623501e-10,6.0504035,10.325361313377735
2.5311968187572564e-10,5.8622495,12.751779238490075
2.508496048580549e-10,5.6195565,16.19591789297041
2.510077715060879e-10,5.3598045,15.064390333210238
2.5089104554658224e-10,5.2333555,15.26071753340571
2.50707674476452e-10,5.1353865,16.76882098405729
2.50703118512465e-10,5.0656575,16.919391119972904
2.5068309154232537e-10,5.075163,16.28130109502393
2.507633210852954e-10,5.2545275,15.929126384648285
2.50833538806745e-10,5.612144,16.36512612178987
2.5094537755920264e-10,6.0392185,16.54132207317051
3.2342151666496517,5.5903655,3.4157512089715754
3.291884810195814,5.7865035,3.6164911402104734
3.9605052842062793,5.8930535,2.8016480150848957
4.387218507801086,5.8829245,2.1683504143033216
4.7154172273887935,5.8658645,1.6678229768101327
4.231426479685416,5.9058985,2.4275105654797784
3.9346223591333906,5.9234225,2.8831973875217116
3.9039347156125883,5.9251695,2.9302184418393784
5.243363057962429,5.944006,1.0157339890919401
4.829439282915012,5.9611865,1.6407131882881123
5.392835698674458,6.059138,0.9659497782301311
5.801231697267575,6.182138,0.5522063454269984
5.9927479099628105,6.2377325,0.35515832697035177
6.124436133873921,6.2210585,0.14007508786324596
5.919352729806528,5.991954,0.10525129650960932
5.720817553592753,5.801615,0.11713343254644792
5.6624332925122545,5.7380415,0.10961050463261306
5.271878128900689,5.3691405,0.14100291389017053
5.100475564156221,5.276942,0.2558263935515397
4.918555541271075,5.211465,0.42463582414040146
4.989578520340724,5.198518,0.3029031174308213
5.186763936903597,5.355016,0.24391787767959106
4.924026445464263,5.6866345,1.1055658665030907
5.353305199121121,6.099927,1.0823903227024874
5.273549493049542,6.0777285,1.1658319832028532
5.183659081872262,6.340353,1.6768788450517422
5.362560043439786,6.46681,1.6008499420688527
5.73784249380576,6.4486895,1.0305269944385962
5.869076356527738,6.3333485,0.6730632225296718
5.920278286025685,6.285949,0.5301190533051732
5.689451297983674,6.254929,0.8197826419178633
4.80749090717668,6.170941,1.9766167877460348
2.6796318957316236,6.1034255,4.963531815902517
2.037124032314524,6.094644,5.882255702541994
4.169122795156765,6.12142,2.8302784603767512
3.990918838107253,6.20545,3.210443487640382
3.836374142043973,6.206173,3.435537707210747
4.0823645186322635,6.1634485,3.0169828405398684
4.526644172316764,6.0218505,2.167626042158394
4.112018141018486,5.8630745,2.538536183690218
4.32257098938948,5.672336,1.9567772913209551
4.7066088397936445,5.481207,1.1229481266056556
4.645834473046322,5.344852,1.0133775972023775
4.788865945823436,5.2563315,0.6776927643336309
4.923500055212338,5.2168025,0.4252055427131295
5.117602665226078,5.2703545,0.2214469330733678
5.199150650267647,5.3135065,0.16578362056892212
5.248586404238406,5.414236,0.2401450365243486
2.539310404879126e-10,6.546079,12.515392708328111
